taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Micrococcus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Micrococcus	3	2	0	5	6	1	6	1	2	4	0	0	8	1	5	2	3	0	2	0	5	4	5	13	3	10	5	4	4	0	0	4	5	8	4	4	1	5	1	7
Renibacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Renibacterium	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	2	0	0	0	0	0	0	0	2	0
Rothia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	340	70	33	19	9	32	6	1	2	21	281	41	67	25	19	223	132	13	7	10	414	107	26	92	13	264	67	249	154	51	49	229	7	24	8	237	39	72	11	59
Actinoplanes	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Actinoplanes	8	11	9	11	2	3	22	8	7	24	3	41	8	7	9	12	28	6	1	25	6	48	10	9	20	10	2	11	28	11	11	4	12	15	7	11	7	17	12	16
Micromonospora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Micromonospora	4	1	0	4	10	0	11	24	16	8	9	19	3	8	1	16	11	0	0	56	0	8	1	6	1	4	1	10	11	0	1	2	1	14	1	10	3	16	4	8
Salinispora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Salinispora	11	2	1	24	2	4	8	4	2	5	3	38	9	1	2	5	32	3	3	4	40	24	1	15	30	13	8	4	16	0	1	10	18	39	0	7	38	11	13	1
Verrucosispora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Verrucosispora	2	6	1	1	1	0	0	1	2	1	1	4	2	0	3	2	1	0	0	2	3	2	0	5	6	5	3	4	6	0	5	1	0	4	0	4	0	6	2	3
Amycolicicoccus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae|g__Amycolicicoccus	2	1	0	0	0	0	0	27	7	0	0	0	1	1	41	0	0	0	0	0	0	4	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0
Mycobacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae|g__Mycobacterium	73	21	29	40	17	17	60	89	64	74	6	115	75	39	72	42	54	39	32	80	36	63	23	56	57	81	32	61	90	20	18	18	36	61	10	30	12	44	34	40
Nakamurella	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nakamurellaceae|g__Nakamurella	1	0	0	1	0	0	1	9	20	6	4	0	0	1	1	7	3	3	0	0	3	0	1	1	0	4	0	1	3	0	3	0	0	0	0	1	1	5	0	6
Nocardia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae|g__Nocardia	17	3	1	22	12	3	27	2	0	17	4	49	1	6	17	4	10	4	4	25	2	3	1	12	6	13	10	15	31	3	11	4	5	13	4	3	3	16	8	6
Rhodococcus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae|g__Rhodococcus	21	9	13	5	4	5	23	29	10	33	14	54	17	11	38	35	45	8	2	11	10	25	11	14	40	20	9	33	51	4	15	30	9	27	17	13	4	20	13	3
Kribbella	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae|g__Kribbella	1	0	0	2	0	0	0	21	24	1	0	1	0	0	3	1	2	0	5	0	2	0	0	0	0	0	0	5	2	1	1	2	2	1	0	0	0	1	0	1
Nocardioides	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae|g__Nocardioides	11	2	1	20	1	2	4	4	11	3	0	27	7	1	6	44	2	3	6	10	3	0	1	5	26	1	7	2	9	1	4	3	6	2	3	3	1	3	1	3
Nocardiopsis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiopsaceae|g__Nocardiopsis	17	0	1	3	5	2	2	1	1	2	2	14	2	3	2	6	6	3	0	2	3	5	5	11	7	4	10	5	8	3	8	13	5	5	0	1	0	7	10	5
Thermobifida	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiopsaceae|g__Thermobifida	2	0	0	14	2	0	0	1	0	7	0	0	1	0	1	0	7	0	0	2	0	2	0	18	3	15	0	24	46	0	2	1	1	3	0	0	0	4	1	0
Isoptericola	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Promicromonosporaceae|g__Isoptericola	2	0	1	0	1	0	3	0	1	7	0	6	1	0	2	1	5	0	0	3	2	5	2	9	5	14	1	1	3	0	0	1	1	8	0	2	9	3	3	3
Xylanimonas	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Promicromonosporaceae|g__Xylanimonas	5	2	3	2	2	0	2	0	1	10	2	6	7	2	4	3	18	0	2	3	4	5	2	0	7	16	5	5	2	0	5	2	0	22	1	4	1	5	5	8
Microlunatus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Microlunatus	2	0	1	2	0	0	0	25	10	1	0	0	0	0	0	0	4	1	0	0	2	3	0	0	0	3	1	1	7	0	0	0	0	3	1	14	0	0	1	4
Propionibacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	32	20	29	33	12	53	53	11	7	30	80	67	32	21	20	41	44	12	26	72	51	37	29	75	47	113	48	31	61	33	22	34	18	73	17	51	25	76	24	119
Actinosynnema	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Actinosynnema	9	0	0	1	3	0	4	2	5	1	0	5	3	9	4	4	4	1	2	29	0	4	2	4	6	16	0	2	4	0	2	3	1	4	1	6	3	5	1	2
Amycolatopsis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Amycolatopsis	20	3	1	3	0	0	4	25	16	9	0	10	9	8	20	16	17	4	2	3	0	0	1	7	4	5	3	4	10	3	2	10	4	8	3	7	3	7	3	0
Pseudonocardia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Pseudonocardia	0	2	0	5	3	0	1	40	47	4	0	5	0	2	0	3	0	0	0	0	3	2	3	4	1	4	0	3	9	1	1	1	1	0	0	1	0	3	0	0
Saccharomonospora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Saccharomonospora	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	2	0	2	2	0	0	0	0	1	1	2	0	0	0	6	0	0	2	0	0	0
Saccharopolyspora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Saccharopolyspora	3	9	5	6	0	0	7	5	1	4	1	10	1	9	1	12	3	2	0	36	1	14	5	7	17	2	1	5	8	2	1	1	3	2	6	4	0	5	5	2
Saccharothrix	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Saccharothrix	4	1	2	0	0	0	1	2	2	1	0	11	1	4	0	0	5	1	2	0	0	2	1	3	3	3	4	5	8	3	1	2	0	1	3	6	0	8	0	1
Thermobispora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Thermobispora	10	0	1	1	4	1	5	0	1	1	0	13	1	1	8	1	5	1	4	0	2	2	1	2	0	4	5	3	13	0	2	3	0	1	3	4	1	7	4	1
Sanguibacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Sanguibacteraceae|g__Sanguibacter	15	0	4	5	0	1	0	2	1	8	1	8	0	3	3	1	1	0	2	1	0	4	3	4	2	3	1	9	4	1	3	3	0	2	6	1	7	3	0	8
Segniliparus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Segniliparaceae|g__Segniliparus	12	0	0	4	0	2	7	1	0	8	0	14	0	0	8	0	2	4	3	1	0	2	2	2	4	8	0	1	3	0	0	3	1	1	1	5	4	3	1	0
Kitasatospora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Kitasatospora	10	1	1	1	1	1	12	0	0	8	1	7	8	2	7	2	21	1	7	0	1	10	0	9	4	1	2	4	24	1	3	0	1	6	3	1	4	3	15	10
Streptomyces	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces	134	66	54	71	163	49	85	93	81	137	28	292	98	70	101	138	116	94	133	252	68	153	43	57	92	164	82	62	145	47	122	85	151	99	125	76	25	119	51	81
Streptosporangium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptosporangiaceae|g__Streptosporangium	9	4	1	5	0	1	2	3	2	9	0	9	1	4	9	4	4	0	1	3	3	1	1	4	3	4	0	7	9	2	3	0	2	20	3	8	0	7	8	2
Thermomonospora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Thermomonosporaceae|g__Thermomonospora	7	0	1	8	2	4	1	2	0	5	1	1	3	9	2	4	1	3	12	20	4	4	2	5	3	14	4	12	3	4	0	3	1	0	2	0	12	6	5	5
Tsukamurella	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Tsukamurellaceae|g__Tsukamurella	1	0	1	0	2	0	2	2	1	7	0	1	4	1	3	0	11	0	0	3	0	2	0	7	1	9	0	0	16	3	2	1	0	11	1	2	1	1	2	3
Tropheryma	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|g__Tropheryma	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	4703	5949	7895	8303	13398	7434	6305	234	4533	6227	13528	6847	22398	2291	3112	16533	59370	7529	10382	27651	4232	7568	6557	15165	2334	32860	91410	5476	5187	25610	2443	2272	2904	141264	2997	4376	8945	5491	6901	16843
Gardnerella	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	5	8	5	12	1	1	2	0	5	2	8	267	14	0	1	3	14	0	1	0	1	18	9	6	7	1	2	12	9	5	2	0	1	44	0	1	1	1	1	0
Adlercreutzia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	734	12265	591	4683	23	11	50	9	6	788	12	7094	10609	4129	1732	46	8747	24	37	62	2632	1575	20	1295	1713	1066	54	944	682	44	175	52	545	4597	1494	60	1463	6903	116	53
Atopobium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	19	8	12	25	14	44	18	2	2	6	69	4	11	6	28	90	21	2	0	4	44	22	13	23	9	83	14	17	8	32	15	37	15	16	5	20	168	22	18	68
Coriobacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacterium	17	8	25	31	6	14	9	1	2	30	8	27	4	5	30	61	55	1	2	3	70	66	3	108	62	197	61	69	31	2	18	36	26	45	9	37	111	167	15	19
Cryptobacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Cryptobacterium	4	0	11	15	2	0	0	12	16	5	2	13	8	0	0	14	6	6	2	1	9	8	9	13	8	38	12	9	3	0	4	15	5	7	1	5	6	20	6	10
Eggerthella	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	1827	2361	400	1183	2573	1771	1806	1214	829	100	1511	745	2118	372	733	660	926	8399	5091	2693	348	326	13090	181	1038	396	876	322	106	6285	701	51	139	667	68	93	509	656	21760	7874
Gordonibacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter	1238	1416	90	1660	112	31	1781	113	5	276	234	667	2102	331	787	381	1032	455	84	197	214	574	2274	301	3420	879	886	435	843	302	280	114	549	905	168	175	57	920	141	1547
Olsenella	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Olsenella	56	17	33	70	23	35	67	7	14	76	16	97	30	36	53	63	104	19	20	95	61	100	99	99	74	245	89	65	80	20	26	83	37	75	38	65	102	169	39	52
Slackia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia	108	29	14	27	10	14	86	1	2	49	5	184	47	15	55	42	57	12	12	28	59	58	24	58	58	196	53	86	75	12	31	32	32	43	31	69	68	88	25	40
Rubrobacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter	2	1	1	8	1	1	5	1	4	6	3	9	15	5	4	10	2	1	2	23	0	4	2	0	3	6	6	4	8	5	3	1	3	4	3	0	2	8	5	4
Conexibacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Solirubrobacterales|f__Conexibacteraceae|g__Conexibacter	8	2	0	0	1	2	0	2	1	9	0	7	0	2	3	17	8	0	0	0	2	5	1	8	2	6	0	12	15	1	2	3	0	1	1	2	4	4	1	2
Aquifex	d__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Aquificaceae|g__Aquifex	0	0	0	0	1	0	0	0	0	0	1	1	6	1	2	0	0	0	0	0	0	3	0	0	0	1	5	3	0	0	0	0	6	0	0	0	2	0	0	0
Hydrogenobacter	d__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Aquificaceae|g__Hydrogenobacter	1	0	0	1	0	0	7	0	0	2	0	0	3	0	0	0	12	0	0	0	1	4	0	1	0	0	1	0	4	0	0	0	2	0	0	1	0	0	1	9
Hydrogenobaculum	d__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Aquificaceae|g__Hydrogenobaculum	1	1	0	3	0	3	2	0	0	1	0	0	0	0	0	4	6	0	0	2	4	0	1	3	1	3	0	3	5	0	1	1	0	0	0	0	11	0	7	1
Persephonella	d__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Hydrogenothermaceae|g__Persephonella	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	3	0	3	1
Sulfurihydrogenibium	d__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Hydrogenothermaceae|g__Sulfurihydrogenibium	6	6	4	23	2	7	6	2	11	48	0	35	2	21	26	37	22	2	0	5	5	19	1	47	18	1	7	11	7	18	3	3	16	20	8	2	33	7	42	16
Desulfurobacterium	d__Bacteria|p__Aquificae|c__Aquificae|o__Desulfurobacteriales|f__Desulfurobacteriaceae|g__Desulfurobacterium	16	4	0	3	9	9	14	0	0	2	67	6	1	10	4	11	11	3	1	6	4	14	5	5	1	6	7	4	1	0	4	0	0	1	11	2	25	2	10	3
Thermovibrio	d__Bacteria|p__Aquificae|c__Aquificae|o__Desulfurobacteriales|f__Desulfurobacteriaceae|g__Thermovibrio	11	48	0	7	0	0	0	0	0	1	0	1	0	0	0	8	0	0	0	22	13	27	1	47	0	3	0	8	0	0	0	32	26	0	8	0	0	0	12	1
Chthonomonas	d__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae|g__Chthonomonas	2	1	0	0	0	2	0	1	0	4	2	0	0	0	2	1	1	0	0	0	2	1	0	1	0	3	0	0	1	0	0	0	0	5	0	2	0	3	0	0
Bacteroides	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	700500	1472418	3280342	657781	612804	1962827	1607433	2721927	3209124	685465	4186318	734467	1675902	1260279	422228	1051003	549583	2132966	1479984	887541	570382	954581	1758228	811915	936211	91796	753284	737766	480938	2559785	124856	102917	508839	1214849	264193	88399	1571149	155956	1824896	893954
Odoribacter	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	30998	54030	23011	47697	4453	4052	13517	12073	40423	77472	10933	10108	27680	37728	12843	32441	23174	3196	46044	5207	16189	97568	15582	39639	65015	18562	13484	145161	28328	3456	10761	10880	4234	4040	16934	11054	14899	59727	10845	7742
Paludibacter	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Paludibacter	66	59	43	93	13	77	70	116	86	197	0	97	110	125	92	175	49	144	48	71	73	100	161	135	165	61	103	53	129	36	42	54	52	118	16	57	113	75	33	87
Parabacteroides	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	43564	77370	53231	21569	110727	170878	2479	397097	6148	14841	6238	25344	51054	55497	20395	45147	18490	374042	79171	57933	25717	95968	26217	37443	28712	31732	138504	46028	106682	70485	6679	9723	48822	16177	8622	2224	122924	12135	87146	15912
Porphyromonas	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	343	302	53	346	2469	94	183	243	200	155	38	157	210	92	185	101	107	182	219	222	501	292	275	297	262	799	2058	189	185	227	4187	2573	130	56	3335	2187	68	2623	117	26
Tannerella	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Tannerella	543	4166	979	4344	626	1801	290	1829	1319	6266	2724	1676	7868	4278	6610	11842	1309	1996	2485	2488	863	9692	3353	1077	3151	383	1471	4366	1478	773	844	457	1664	1237	2018	700	4049	479	1835	872
Prevotella	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	10901	3639	1143	1738	40713	1123	985	2441	1078	2115	628	19734	1694	1627	4905	2030	859	1284	1763	1219	34570	2234	2165	3515	1871	28502	19659	14444	895	633	44722	47425	47423	1760	43095	37518	2200	37613	1095	692
Alistipes	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	14494	165194	37169	63573	7345	8311	111910	47582	57337	184177	33825	55091	44127	62139	13306	50840	41530	8955	43150	156739	19139	133263	25120	93775	146343	16557	35208	53381	352124	44532	10957	23134	32336	40884	12780	26604	33615	61545	26517	20509
Candidatus_Azobacteroides	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|g__Candidatus_Azobacteroides	94	23	57	55	14	6	128	93	216	80	3	30	116	63	20	58	41	189	157	129	14	81	95	69	153	49	103	104	138	35	16	15	13	50	11	4	37	33	61	20
Candidatus_Amoebophilus	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus_Amoebophilus	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Candidatus_Cardinium	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus_Cardinium	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	10	26	0	0	0	31	38	1	1	56	39	0	1	0	0
Belliella	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Belliella	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	1	1	0	0	2	0	2	1	4	0	0	0	0	0	2	17	12	0	0
Cyclobacterium	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Cyclobacterium	0	3	0	19	0	0	0	0	0	48	0	19	1	18	48	42	6	0	2	0	2	25	45	10	24	1	5	3	12	18	0	0	2	31	1	0	35	1	25	17
Echinicola	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola	0	6	8	10	0	0	6	9	0	3	0	3	3	5	0	61	9	8	2	23	50	19	13	8	12	6	6	6	21	1	6	0	6	0	1	19	0	5	3	1
Cytophaga	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Cytophaga	2	2	0	0	126	0	1	0	1	1	1	0	1	0	0	0	2	6	0	0	49	0	0	0	4	2	0	1	0	1	137	118	1	0	107	72	0	18	0	0
Dyadobacter	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Dyadobacter	64	5	2	8	0	1	3	0	0	18	0	10	0	5	26	18	24	12	0	2	39	7	14	2	6	46	16	93	13	3	86	48	82	13	4	17	15	109	1	10
Emticicia	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Emticicia	70	4	16	30	0	0	43	37	97	19	7	8	3	8	40	17	12	1	48	32	13	14	43	12	47	11	42	48	45	10	2	13	1	18	5	30	21	9	8	9
Fibrella	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Fibrella	66	28	27	26	6	1	69	39	44	39	0	25	42	37	11	27	24	37	51	73	25	59	45	26	81	30	71	94	79	12	38	48	30	10	121	27	31	20	26	22
Flexibacter	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Flexibacter	2	0	0	0	0	1	0	0	0	3	29	4	3	0	0	0	1	0	0	2	1	7	4	0	0	0	1	2	8	1	0	0	0	0	6	5	0	1	1	0
Leadbetterella	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Leadbetterella	58	99	8	35	134	70	49	139	37	55	0	58	95	91	51	22	9	15	39	30	103	361	6	49	49	79	49	108	29	98	73	163	15	12	29	39	10	23	46	1
Runella	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Runella	3	13	17	9	2	0	43	22	0	16	0	12	23	13	27	69	7	40	81	35	3	41	12	17	47	6	9	8	51	2	2	0	11	40	0	2	1	5	6	3
Spirosoma	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma	9	1	6	1	0	0	8	12	0	5	4	3	5	8	3	8	12	0	12	11	5	12	1	3	18	1	4	6	20	0	1	5	6	45	1	3	1	1	5	11
Marivirga	d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae|g__Marivirga	7	1	5	1	5	0	2	0	0	2	17	4	0	5	3	10	14	21	15	0	7	2	0	3	3	9	0	3	10	0	6	7	8	7	10	10	5	7	3	29
Blattabacterium	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae|g__Blattabacterium	6	1	0	7	5	9	9	0	1	5	2	4	18	1	3	1	19	2	1	0	0	2	3	1	4	7	1	16	42	5	6	6	1	4	1	18	4	2	18	6
Fluviicola	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Fluviicola	2	5	10	22	1	21	5	3	6	32	6	29	6	21	53	73	1	4	4	3	26	39	2	9	36	8	26	6	13	3	14	6	9	41	1	6	40	43	19	17
Owenweeksia	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Owenweeksia	27	2	1	16	4	2	1	26	1	32	0	20	0	32	19	59	47	3	1	6	35	33	74	23	49	14	40	8	6	5	0	2	11	41	3	1	65	1	14	26
Aequorivita	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Aequorivita	2	2	1	1	0	0	0	2	0	2	0	0	4	1	22	0	0	12	0	2	3	0	0	3	1	5	0	2	5	0	0	0	2	0	0	0	1	12	1	1
Capnocytophaga	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga	70	8	6	42	3	2	32	30	59	37	1	14	21	15	42	71	56	6	0	16	44	34	12	12	42	13	47	30	5	11	20	19	18	7	63	11	45	8	17	15
Cellulophaga	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga	14	4	6	3	2	5	16	0	0	4	0	6	12	2	1	22	18	13	0	8	0	8	5	7	6	2	13	6	8	0	1	0	1	0	14	4	2	7	20	2
Croceibacter	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Croceibacter	4	3	2	0	0	3	8	0	2	5	0	0	0	0	0	0	1	3	0	1	27	0	2	1	2	0	7	0	5	1	0	0	1	1	2	18	1	4	0	0
Dokdonia	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Dokdonia	4	3	2	2	0	0	2	1	1	4	0	3	0	1	20	1	1	0	0	1	5	1	1	1	2	0	0	12	8	0	2	0	4	3	1	0	2	1	2	1
Flavobacterium	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium	41	40	31	42	6	86	32	69	57	73	39	25	39	43	40	27	10	64	21	40	19	54	32	25	69	70	65	46	18	84	48	58	18	12	14	35	54	9	68	40
Gramella	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gramella	5	0	2	1	1	7	1	0	0	3	1	0	3	3	6	0	6	0	11	3	7	5	3	4	2	0	8	3	6	3	1	1	0	0	7	24	0	3	0	0
Lacinutrix	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Lacinutrix	4	2	3	1	0	3	0	1	0	2	0	2	0	1	8	0	2	2	2	0	7	7	4	27	3	0	6	6	3	1	2	10	0	0	0	3	0	0	6	28
Maribacter	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter	0	1	6	6	2	0	0	0	0	19	0	2	0	1	18	0	1	2	1	2	1	8	0	6	1	0	3	2	1	21	0	13	1	0	0	0	0	6	16	0
Muricauda	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muricauda	1	4	5	0	0	0	7	0	0	2	0	9	1	0	0	3	2	13	0	3	0	0	0	55	7	4	3	3	1	9	11	41	1	1	1	18	3	10	0	1
